idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
119,-85.42394,29.94748,0.05521,0.0,0.0,0.11889,0.76732,0.43544,0.57527,0.63086,0.1746,0.03153,0.91849,0.9585,0.42178,0.40757
1220,-85.60953,30.14731,0.09721,0.0,0.58213,0.94579,0.0,0.95588,0.78627,0.80907,0.98554,0.40304,0.18706,0.98068,0.47665,0.47601
1224,-85.57627,30.14768,0.55209,0.88547,0.7596,0.48567,0.80596,0.82851,0.917,0.9494,0.90516,0.93669,0.61329,0.91426,0.67726,0.66432
1323,-85.75109,30.16005,0.17585,0.99277,0.66376,0.58013,0.0,0.16239,0.48168,0.6736,0.3254,0.95489,0.35967,0.9676,0.52508,0.53465
1335,-85.65132,30.16125,0.23367,0.0,0.80446,0.97944,0.38335,0.98018,0.41164,0.49153,0.92335,0.18457,0.50935,0.65055,0.61778,0.6248
1510,-85.80134,30.18105,0.11179,0.98529,0.0,0.59197,0.89058,0.12425,0.93519,0.66176,0.3011,0.83911,0.21697,0.63397,0.50138,0.48478
1590,-85.69335,30.18959,0.30085,0.9914,0.92859,0.56767,0.4175,0.70351,0.13098,0.31929,0.6174,0.66575,0.44666,0.94417,0.60626,0.61694
1596,-85.64345,30.19017,0.59646,0.99028,0.0,0.84746,0.0,0.79063,0.51134,0.26707,0.57291,0.13696,0.25125,0.77368,0.40778,0.42669
1860,-85.86018,30.21634,0.57029,0.0,0.93071,0.77418,0.82415,0.30085,0.66239,0.91663,0.19504,0.51171,0.28751,0.40516,0.41493,0.3895
2035,-85.65243,30.23332,0.93008,0.0,0.97782,0.36067,0.0,0.04025,0.37425,0.12251,0.54923,0.87001,0.11852,0.582,0.31322,0.29787
2196,-85.56112,30.24876,0.96398,0.0,0.50586,0.29536,0.66413,0.45588,0.14905,0.45538,0.12687,0.24364,0.87139,0.98405,0.48015,0.47697
2298,-85.94416,30.25846,0.51857,0.0,0.0,0.4413,0.9413,0.2571,0.61478,0.82901,0.5157,0.05197,0.56381,0.83288,0.41408,0.38925
2630,-85.645,30.29107,0.59646,0.0,0.63223,0.65391,0.0,0.72159,0.68856,0.17734,0.46037,0.59285,0.48928,0.3573,0.42359,0.43269
2937,-85.55385,30.32093,0.96398,0.86254,0.56069,0.29536,0.66413,0.45588,0.14905,0.45538,0.12687,0.24364,0.72557,0.95052,0.50873,0.51415
4178,-85.42263,30.47369,0.82091,0.0,0.65105,0.25922,0.45052,0.84671,0.23592,0.34621,0.75922,0.27979,0.98442,0.207,0.51338,0.52254
