osm_id,code,fclass,name,point_x,point_y,lon,lat
589008931,2501,supermarket,Winn-Dixie,-81.3569924000,24.6730802000,-81.35699,24.67308
3060595234,2402,motel,Sugarloaf Lodge,-81.5668962000,24.6462322000,-81.5669,24.64623
3302543191,2303,cafe,,-81.2783433000,24.6559887000,-81.27834,24.65599
4424415071,2303,cafe,,-81.5180823000,24.6594005000,-81.51808,24.6594
358694070,2082,school,Coral Shores School,-80.5378391000,24.9942971000,-80.53784,24.9943
358705657,2082,school,San Pablo School,-81.0270164000,24.7298629000,-81.02702,24.72986
358714411,2082,school,Plantation Key Elementary School,-80.5409383000,24.9923138000,-80.54094,24.99231
358719620,2082,school,Institute of Marine Science,-81.1548137000,24.7040068000,-81.15481,24.70401
358728539,2082,school,Marathon Shores Christian Academy,-81.0428501000,24.7268075000,-81.04285,24.72681
358728543,2082,school,Island Christian School,-80.6289515000,24.9204107000,-80.62895,24.92041
889582589,2082,school,FKCC Marathon Campus,-81.0785083000,24.7027388000,-81.07851,24.70274
4086158804,2402,motel,White Sands Inn,-80.9599911000,24.7550608000,-80.95999,24.75506
4086158808,2402,motel,Seaward Resort Motel,-81.0528304000,24.7233834000,-81.05283,24.72338
4086158809,2402,motel,Ranch House Motel,-81.0624338000,24.7195538000,-81.06243,24.71955
4086158810,2402,motel,Kingsail Resort Motel,-81.0639842000,24.7198422000,-81.06398,24.71984
4470536491,2303,cafe,Island Time Diner,-81.0785688000,24.7150533000,-81.07857,24.71505
4644399070,2303,cafe,Starbucks,-80.6060715000,24.9430656000,-80.60607,24.94307
4898365053,2402,motel,Key Colony Beach Club,-81.0167563000,24.7201627000,-81.01676,24.72016
4898365054,2402,motel,Key Colony Beach Motel,-81.0161313000,24.7202651000,-81.01613,24.72027
4942900021,2303,cafe,Cracked Conch Café,-81.0804987000,24.7147203000,-81.0805,24.71472
4972396621,2303,cafe,Lobster Shack,-80.5714988000,24.9593332000,-80.5715,24.95933
5103995930,2402,motel,Gulf View Waterfront Resort,-80.9480154000,24.7653583000,-80.94802,24.76536
6653872645,2402,motel,Siesta Motel,-81.0609640000,24.7203708000,-81.06096,24.72037
358728532,2082,school,Spectrum School,-81.6563857000,24.5965556000,-81.65639,24.59656
1314767488,2303,cafe,Campus Cafe,-81.7443644000,24.5832024000,-81.74436,24.5832
3066580784,2501,supermarket,Publix,-81.7638840000,24.5694359000,-81.76388,24.56944
3066580962,2501,supermarket,Winn-Dixie,-81.7711588000,24.5645582000,-81.77116,24.56456
3068226512,2303,cafe,Wine,-81.8032805000,24.5562837000,-81.80328,24.55628
3068229069,2303,cafe,Key Lime Pie Factory,-81.8058675000,24.5585920000,-81.80587,24.55859
3431944493,2303,cafe,Starbucks,-81.7550288000,24.5718596000,-81.75503,24.57186
3436039257,2303,cafe,Kennedy Cafe,-81.7684343000,24.5666186000,-81.76843,24.56662
3436075130,2303,cafe,Riviera Coffee & Sandwich Shop,-81.7653173000,24.5609690000,-81.76532,24.56097
3436075131,2501,supermarket,Atlantic Grocery,-81.7649628000,24.5610595000,-81.76496,24.56106
3436337718,2501,supermarket,Publix,-81.7705002000,24.5659025000,-81.7705,24.5659
3452976011,2303,cafe,Coconuts Coffee,-81.7988536000,24.5510080000,-81.79885,24.55101
