osm_id,code,fclass,name,point_x,point_y,lon,lat
358714546,2082,school,Duette Elementary School,-82.1234215000,27.5889246000,-82.12342,27.58892
358714610,2082,school,Myakka City Elementary School,-82.1609224000,27.3511559000,-82.16092,27.35116
358717336,2082,school,Wilkinson Elementary School,-82.2506463000,27.2906030000,-82.25065,27.2906
358714595,2082,school,Anna Maria Elementary School,-82.7117662000,27.5025375000,-82.71177,27.50254
358728405,2082,school,Saint Mark Christian School,-82.7595451000,27.4892044000,-82.75955,27.4892
4581560940,2402,motel,Bamboo Apartments,-82.7111246000,27.4958770000,-82.71112,27.49588
7808331647,2303,cafe,Waffle Press,-82.7334930000,27.5306362000,-82.73349,27.53064
358725096,2082,school,Riverhills Christian School,-82.4064828000,27.4978173000,-82.40648,27.49782
4017379035,2012,community_centre,Neal Communities River's Reach Community Center,-82.3740523000,27.5210554000,-82.37405,27.52106
4080850333,2012,community_centre,Eagle Trace Community Center,-82.4208679000,27.4808297000,-82.42087,27.48083
508029599,2012,community_centre,Rubonia Community Center,-82.5503597000,27.5780369000,-82.55036,27.57804
660915555,2082,school,Imagine Schools North Manatee Campus,-82.5145286000,27.5981739000,-82.51453,27.59817
358691176,2082,school,Ballard Elementary School,-82.5801813000,27.4910919000,-82.58018,27.49109
358699813,2082,school,Manatee High School,-82.5942638000,27.4917128000,-82.59426,27.49171
358700424,2082,school,Jessie P. Miller School,-82.6028755000,27.4950388000,-82.60288,27.49504
358708360,2082,school,Universty of Florida Experimental Station,-82.5520477000,27.4875408000,-82.55205,27.48754
358714554,2082,school,Martha B King Middle School,-82.6372936000,27.5040971000,-82.63729,27.5041
358714585,2082,school,Frances Wakeland Elementary School (Closed),-82.5314323000,27.4826175000,-82.53143,27.48262
358714591,2082,school,Palma Sola Elementary School,-82.6305464000,27.5039863000,-82.63055,27.50399
358714604,2082,school,Blackburn Elementary School,-82.5248031000,27.5299205000,-82.5248,27.52992
358714608,2082,school,James Tillman Elementary School,-82.5498189000,27.5386485000,-82.54982,27.53865
358728651,2082,school,Learning Tree Preschool and Academy,-82.5837085000,27.4836505000,-82.58371,27.48365
358728653,2082,school,Christian School of Fine Arts,-82.4789843000,27.4961508000,-82.47898,27.49615
358728660,2082,school,Bradenton Academy,-82.5837085000,27.4850394000,-82.58371,27.48504
358728663,2082,school,Alpha-Omega Private School,-82.6067644000,27.5003164000,-82.60676,27.50032
440563397,2501,supermarket,Winn-Dixie,-82.5700321000,27.5165598000,-82.57003,27.51656
